shard_id,basis,files,survivors,planned,with_picks,recorded,lost
2012091-2012111-f3578adaed4b,plan up to the resumed attempt's first day (progress overwritten),4,1,120,107,100,111
2018279-2018299-a3c2874027b5,plan up to the resumed attempt's first day (progress overwritten),3,1,156,104,80,111
2020349-2021003-9e52f946ab46,plan up to the resumed attempt's first day (progress overwritten),4,1,156,100,80,111
2022298-2022318-4d58bbd959df,plan up to the resumed attempt's first day (progress overwritten),7,1,156,222,183,111
2017364-2018019-2e47ccbc45ac,plan up to the resumed attempt's first day (progress overwritten),6,4,224,179,68,111
2011296-2011316-ab9700818bf1,plan up to the resumed attempt's first day (progress overwritten),4,2,168,97,60,111
2024148-2024168-f319b1342f06,plan up to the resumed attempt's first day (progress overwritten),5,2,171,170,120,111
2013085-2013105-a0918cc74ad0,plan up to the resumed attempt's first day (progress overwritten),26,9,252,441,302,111
2023353-2024008-50a9e7eec6ba,plan up to the resumed attempt's first day (progress overwritten),18,15,702,663,97,111
2011216-2011236-612e3f8e1657,plan up to the resumed attempt's first day (progress overwritten),8,6,340,284,60,110
2016330-2016350-6a0c9ad8e16f,plan up to the resumed attempt's first day (progress overwritten),10,4,162,143,100,110
2019294-2019314-b0292c74cf6e,plan up to the resumed attempt's first day (progress overwritten),4,2,168,106,49,110
2012051-2012071-b0a1b315e317,plan up to the resumed attempt's first day (progress overwritten),5,1,153,128,118,109
2023273-2023293-22817c3cd36c,plan up to the resumed attempt's first day (progress overwritten),6,1,124,185,175,109
2016170-2016190-039d03070511,plan up to the resumed attempt's first day (progress overwritten),6,4,255,201,60,109
2012011-2012031-284706ef5d4c,plan up to the resumed attempt's first day (progress overwritten),8,7,378,303,40,109
2024208-2024228-ad7573e93f8a,plan up to the resumed attempt's first day (progress overwritten),24,4,204,415,355,109
2017324-2017344-c769fcc8a2da,plan up to the resumed attempt's first day (progress overwritten),8,3,242,277,159,109
2012051-2012071-c5d4d2f36dd7,plan up to the resumed attempt's first day (progress overwritten),14,8,442,551,240,108
2015175-2015195-8d6ca3cf625c,plan up to the resumed attempt's first day (progress overwritten),3,2,154,82,40,108
2017024-2017044-2d47249a3f66,plan up to the resumed attempt's first day (progress overwritten),12,10,504,444,50,108
2011116-2011136-0559ada8c4f5,plan up to the resumed attempt's first day (progress overwritten),6,2,168,192,139,108
2023333-2023353-fdf445bf5868,plan up to the resumed attempt's first day (progress overwritten),7,1,144,218,220,108
2014240-2014260-c00be1ee98a0,plan up to the resumed attempt's first day (progress overwritten),8,6,342,269,44,107
2018079-2018099-128511607da6,plan up to the resumed attempt's first day (progress overwritten),8,3,242,279,160,107
2019054-2019074-456af0c4edef,plan up to the resumed attempt's first day (progress overwritten),26,9,264,449,335,107
2023353-2024008-7a7c54ce9a8b,plan up to the resumed attempt's first day (progress overwritten),16,14,646,569,44,107
2017324-2017344-3a1c90f24f11,plan up to the resumed attempt's first day (progress overwritten),7,4,234,203,100,107
2020149-2020169-2b8cdc896531,plan up to the resumed attempt's first day (progress overwritten),10,7,384,364,114,107
2021023-2021043-d64de9856dd5,plan up to the resumed attempt's first day (progress overwritten),10,1,150,333,299,106
2020089-2020109-ceb51475c4bc,plan up to the resumed attempt's first day (progress overwritten),4,1,138,139,116,106
2012171-2012191-c273a134cd52,plan up to the resumed attempt's first day (progress overwritten),19,9,480,682,322,106
2019294-2019314-efc5812f3af6,plan up to the resumed attempt's first day (progress overwritten),4,1,154,120,80,106
2014140-2014160-d80b5a7f5ec7,plan up to the resumed attempt's first day (progress overwritten),3,2,182,112,40,106
2023033-2023053-fa3a99266446,plan up to the resumed attempt's first day (progress overwritten),6,4,255,190,47,106
2021203-2021223-495a0b964b9f,plan up to the resumed attempt's first day (progress overwritten),8,2,189,237,180,106
2016270-2016290-473e2f514fe3,plan up to the resumed attempt's first day (progress overwritten),27,25,608,529,40,106
2017304-2017324-1676fc940afe,plan up to the resumed attempt's first day (progress overwritten),26,2,165,485,478,106
2021143-2021163-bf57621d2ca6,plan up to the resumed attempt's first day (progress overwritten),15,12,561,553,100,106
2016030-2016050-94edf515ec6b,plan up to the resumed attempt's first day (progress overwritten),6,1,132,201,180,106
2014260-2014280-558667c34489,plan up to the resumed attempt's first day (progress overwritten),13,10,510,487,106,106
2020349-2021003-a3273f540691,plan up to the resumed attempt's first day (progress overwritten),10,7,391,343,63,105
2011116-2011136-c243610b65bf,plan up to the resumed attempt's first day (progress overwritten),3,1,144,95,60,105
2019134-2019154-0c41ceca7bfc,plan up to the resumed attempt's first day (progress overwritten),10,2,143,135,100,105
2020129-2020149-df93f2895cc3,plan up to the resumed attempt's first day (progress overwritten),3,2,192,119,40,105
2020329-2020349-c803d4b96f87,plan up to the resumed attempt's first day (progress overwritten),5,2,162,147,98,105
2010001-2010021-2711ee956e72,plan up to the resumed attempt's first day (progress overwritten),3,2,192,113,40,105
2020269-2020289-79e9d4b17ba0,plan up to the resumed attempt's first day (progress overwritten),10,6,224,189,80,105
2017304-2017324-097ed9bd2644,plan up to the resumed attempt's first day (progress overwritten),6,1,120,158,200,105
2024088-2024108-bff0b64108db,plan up to the resumed attempt's first day (progress overwritten),7,4,266,266,120,105
2013005-2013025-3c09016a86f8,plan up to the resumed attempt's first day (progress overwritten),5,3,210,164,69,105
2012111-2012131-f168aa7e5211,plan up to the resumed attempt's first day (progress overwritten),15,5,306,543,360,104
2013265-2013285-b1cc0e0e61f3,plan up to the resumed attempt's first day (progress overwritten),6,3,198,181,100,104
2010141-2010161-fbb46ebccb98,plan up to the resumed attempt's first day (progress overwritten),5,3,221,181,80,104
2025022-2025042-9111f517392e,plan up to the resumed attempt's first day (progress overwritten),11,6,324,390,185,104
2016330-2016350-e31d5180515e,plan up to the resumed attempt's first day (progress overwritten),6,2,176,200,140,103
2022138-2022158-132bef1a08f7,plan up to the resumed attempt's first day (progress overwritten),4,1,143,101,80,103
2012211-2012231-9be48d706220,plan up to the resumed attempt's first day (progress overwritten),5,4,255,179,40,103
2018179-2018199-9548672b8481,plan up to the resumed attempt's first day (progress overwritten),5,1,135,161,140,103
2023293-2023313-4bb794356fe9,plan up to the resumed attempt's first day (progress overwritten),13,10,493,474,100,103
2012031-2012051-57e073f513ef,plan up to the resumed attempt's first day (progress overwritten),6,1,126,181,180,103
2016030-2016050-2146275d9217,plan up to the resumed attempt's first day (progress overwritten),5,1,125,141,125,102
2022238-2022258-c35108bf57f4,plan up to the resumed attempt's first day (progress overwritten),9,8,414,348,40,102
2021363-2022018-a7936a1eb529,plan up to the resumed attempt's first day (progress overwritten),5,1,130,142,135,101
2013365-2014020-151ffa333f9a,plan up to the resumed attempt's first day (progress overwritten),8,5,300,299,119,101
2020009-2020029-c92a9c5ecef8,plan up to the resumed attempt's first day (progress overwritten),3,1,143,92,80,101
2020149-2020169-d5caa68b2597,plan up to the resumed attempt's first day (progress overwritten),6,2,147,201,156,101
2025302-2025322-0741adeb9be0,plan up to the resumed attempt's first day (progress overwritten),4,1,126,135,118,101
2021303-2021323-57ed19463c40,plan up to the resumed attempt's first day (progress overwritten),4,1,117,96,100,100
2013025-2013045-507e55953a82,plan up to the resumed attempt's first day (progress overwritten),8,5,300,300,120,100
2024228-2024248-36ff5d0bccc3,plan up to the resumed attempt's first day (progress overwritten),19,17,720,693,77,100
2014180-2014200-6ff528e0964d,plan up to the resumed attempt's first day (progress overwritten),4,1,120,101,119,100
2010341-2010361-3f1c83995582,plan up to the resumed attempt's first day (progress overwritten),14,12,594,558,80,100
2011076-2011096-3a9b7b282145,plan up to the resumed attempt's first day (progress overwritten),4,1,144,100,60,100
2022118-2022138-663d2b7c0fe5,plan up to the resumed attempt's first day (progress overwritten),36,6,180,455,382,100
2014180-2014200-7d3e126ff9bd,plan up to the resumed attempt's first day (progress overwritten),8,5,304,275,83,99
2012091-2012111-cce9462677d0,plan up to the resumed attempt's first day (progress overwritten),9,6,336,321,100,99
2020029-2020049-85b6e3d89bb7,plan up to the resumed attempt's first day (progress overwritten),5,1,135,170,160,99
2011176-2011196-6f62d28f0647,plan up to the resumed attempt's first day (progress overwritten),4,2,144,94,60,99
2024088-2024108-8ac86a62a8d6,plan up to the resumed attempt's first day (progress overwritten),8,2,176,262,220,99
2010361-2011016-a67142bc862f,plan up to the resumed attempt's first day (progress overwritten),5,2,144,144,100,98
2025242-2025262-d62888030fc4,plan up to the resumed attempt's first day (progress overwritten),11,2,144,382,340,98
2021023-2021043-785768138b8d,plan up to the resumed attempt's first day (progress overwritten),8,2,168,239,196,98
2012251-2012271-eb362e5c42b6,plan up to the resumed attempt's first day (progress overwritten),3,1,143,107,80,97
2017364-2018019-f9e43000c8e2,plan up to the resumed attempt's first day (progress overwritten),6,3,210,196,100,97
2012131-2012151-2b00e3211474,plan up to the resumed attempt's first day (progress overwritten),7,5,304,280,80,96
2011296-2011316-ad14e2753138,plan up to the resumed attempt's first day (progress overwritten),18,5,312,643,443,96
2017304-2017324-82215ba96579,plan up to the resumed attempt's first day (progress overwritten),12,8,240,214,80,96
2019134-2019154-cf143783da2a,plan up to the resumed attempt's first day (progress overwritten),5,3,204,128,40,96
2025242-2025262-04be71502a9e,plan up to the resumed attempt's first day (progress overwritten),16,14,648,617,80,96
2021243-2021263-b0e95cd68a50,plan up to the resumed attempt's first day (progress overwritten),7,1,120,234,222,95
2012311-2012331-0c0a51649696,plan up to the resumed attempt's first day (progress overwritten),4,2,180,140,60,95
2017244-2017264-99aec6a125f9,plan up to the resumed attempt's first day (progress overwritten),4,2,180,140,60,95
2019054-2019074-5579d096afdf,plan up to the resumed attempt's first day (progress overwritten),5,2,182,176,100,95
2017224-2017244-1145c941e2ce,plan up to the resumed attempt's first day (progress overwritten),12,10,504,462,79,95
2024028-2024048-a7430287ae38,plan up to the resumed attempt's first day (progress overwritten),5,1,145,200,160,95
2023333-2023353-8f5553b9899a,plan up to the resumed attempt's first day (progress overwritten),8,1,140,270,269,95
2019134-2019154-03e0261aeda3,plan up to the resumed attempt's first day (progress overwritten),5,3,204,134,40,95
2015255-2015275-729b0dbb9544,plan up to the resumed attempt's first day (progress overwritten),5,2,182,160,80,94
2015275-2015295-3b4d48d09925,plan up to the resumed attempt's first day (progress overwritten),4,2,182,160,80,94
2017184-2017204-85ddaa8b5480,plan up to the resumed attempt's first day (progress overwritten),3,1,140,96,60,94
2010361-2011016-71d6d697f5e0,plan up to the resumed attempt's first day (progress overwritten),18,16,741,684,59,94
2011296-2011316-debe6604a650,plan up to the resumed attempt's first day (progress overwritten),15,8,408,586,280,94
2022238-2022258-bf67df4d3c8c,plan up to the resumed attempt's first day (progress overwritten),37,6,180,463,385,94
2013065-2013085-c57c7cfa5539,plan up to the resumed attempt's first day (progress overwritten),5,3,210,180,75,94
2022018-2022038-db04c41b2c84,plan up to the resumed attempt's first day (progress overwritten),4,1,132,91,80,94
2023313-2023333-cc20bdac4b36,progress (first attempt),4,3,160,87,39,93
2021363-2022018-001089680a18,progress (first attempt),6,5,200,125,31,93
2015295-2015315-d96e84925b80,plan up to the resumed attempt's first day (progress overwritten),8,2,176,272,197,92
2022058-2022078-0734b570259b,plan up to the resumed attempt's first day (progress overwritten),5,1,115,158,140,92
2011296-2011316-7074793a3993,plan up to the resumed attempt's first day (progress overwritten),6,1,136,167,140,92
2019314-2019334-8d6a1122e39b,progress (first attempt),5,4,200,120,16,92
2021303-2021323-08caf61ae100,plan up to the resumed attempt's first day (progress overwritten),5,1,115,156,140,92
2015115-2015135-6471c4c83204,plan up to the resumed attempt's first day (progress overwritten),7,1,132,213,200,91
2012111-2012131-df3512f86b7a,plan up to the resumed attempt's first day (progress overwritten),7,2,171,217,160,91
2020149-2020169-b08170fc2eb0,progress (first attempt),8,7,280,212,26,90
2024328-2024348-aac510f800d1,plan up to the resumed attempt's first day (progress overwritten),19,3,138,333,300,90
2017104-2017124-b8c6cc1cace7,plan up to the resumed attempt's first day (progress overwritten),5,2,168,124,60,90
2011196-2011216-ecf58a732918,plan up to the resumed attempt's first day (progress overwritten),6,3,210,176,60,89
2021083-2021103-8696d5ec0599,plan up to the resumed attempt's first day (progress overwritten),9,2,184,283,220,89
2012291-2012311-266dffcd62b4,plan up to the resumed attempt's first day (progress overwritten),4,1,132,99,60,89
2011236-2011256-259c2ee800e4,plan up to the resumed attempt's first day (progress overwritten),9,7,340,305,60,89
